timestamp,temperature
2024-01-01 00:00:00,10.59605698361348
2024-01-01 01:00:00,11.212970462669842
2024-01-01 02:00:00,13.4467064529137
2024-01-01 03:00:00,15.617128715859014
2024-01-01 04:00:00,14.387267541646578
2024-01-01 05:00:00,14.970538047482203
2024-01-01 06:00:00,17.40015730658156
2024-01-01 07:00:00,16.338258966703943
2024-01-01 08:00:00,14.43634818470214
2024-01-01 09:00:00,14.93725417223632
2024-01-01 10:00:00,
2024-01-01 11:00:00,11.64511367997789
2024-01-01 12:00:00,11.278242324234476
2024-01-01 13:00:00,7.474635867574292
2024-01-01 14:00:00,6.570238741124502
2024-01-01 15:00:00,7.00393536215892
2024-01-01 16:00:00,5.741275912963903
2024-01-01 17:00:00,6.905278208986161
2024-01-01 18:00:00,5.337530893272194
2024-01-01 19:00:00,4.970371439698741
2024-01-01 20:00:00,8.98919717952571
2024-01-01 21:00:00,7.817958306066724
2024-01-01 22:00:00,9.26735780950538
2024-01-01 23:00:00,
2024-01-02 00:00:00,11.150643935746078
2024-01-02 01:00:00,13.286648142948032
2024-01-02 02:00:00,13.031545515985485
2024-01-02 03:00:00,15.950090196674381
2024-01-02 04:00:00,15.621691678868784
2024-01-02 05:00:00,16.538117708992917
2024-01-02 06:00:00,
2024-01-02 07:00:00,19.195797774906328
2024-01-02 08:00:00,16.495998166845403
2024-01-02 09:00:00,14.484377782132722
2024-01-02 10:00:00,15.73853984643645
2024-01-02 11:00:00,12.111284848475865
2024-01-02 12:00:00,12.560852498729716
2024-01-02 13:00:00,8.689803942668615
2024-01-02 14:00:00,8.264218774152525
2024-01-02 15:00:00,
2024-01-02 16:00:00,8.950840871835059
2024-01-02 17:00:00,7.785024625969833
2024-01-02 18:00:00,7.281642481554532
2024-01-02 19:00:00,7.238078273854739
2024-01-02 20:00:00,6.330494627439692
2024-01-02 21:00:00,8.03852791423055
2024-01-02 22:00:00,9.385355587758966
2024-01-02 23:00:00,12.410054862887142
2024-01-03 00:00:00,12.84267825232628
2024-01-03 01:00:00,11.600789182145945
2024-01-03 02:00:00,15.30054687534654
2024-01-03 03:00:00,15.471712340560398
2024-01-03 04:00:00,15.900088636363973
2024-01-03 05:00:00,17.927295720324867
2024-01-03 06:00:00,
2024-01-03 07:00:00,18.26594661194455
2024-01-03 08:00:00,15.615677359184467
2024-01-03 09:00:00,15.428498023938426
2024-01-03 10:00:00,15.130574246896845
2024-01-03 11:00:00,
2024-01-03 12:00:00,11.589254480122325
2024-01-03 13:00:00,10.609668059392337
2024-01-03 14:00:00,8.259122395473046
2024-01-03 15:00:00,
2024-01-03 16:00:00,8.645890084133327
2024-01-03 17:00:00,8.753084376046539
2024-01-03 18:00:00,
2024-01-03 19:00:00,
2024-01-03 20:00:00,7.911157007942894
2024-01-03 21:00:00,7.445077232262471
2024-01-03 22:00:00,
2024-01-03 23:00:00,12.196796621503399
2024-01-04 00:00:00,11.54549695202389
2024-01-04 01:00:00,14.70218239185961
2024-01-04 02:00:00,10.827728664565832
2024-01-04 03:00:00,15.93312578584409
2024-01-04 04:00:00,
2024-01-04 05:00:00,15.759229171862113
2024-01-04 06:00:00,16.335935580536013
2024-01-04 07:00:00,13.607160439040891
2024-01-04 08:00:00,15.165406086670329
2024-01-04 09:00:00,14.998808754764267
2024-01-04 10:00:00,15.243753861683507
2024-01-04 11:00:00,11.5777841829677
2024-01-04 12:00:00,9.87064851736902
2024-01-04 13:00:00,8.879864784484148
2024-01-04 14:00:00,9.30988321493051
2024-01-04 15:00:00,7.505909344323151
2024-01-04 16:00:00,
2024-01-04 17:00:00,6.305359464855748
2024-01-04 18:00:00,5.572352092205921
2024-01-04 19:00:00,6.726017677899993
2024-01-04 20:00:00,5.158819840524089
2024-01-04 21:00:00,6.341644325170531
2024-01-04 22:00:00,7.239729108449559
2024-01-04 23:00:00,7.100853739040327
2024-01-05 00:00:00,
2024-01-05 01:00:00,11.643795266553303
2024-01-05 02:00:00,12.487117128951926
2024-01-05 03:00:00,13.180956183842877
2024-01-05 04:00:00,12.506043013335455
2024-01-05 05:00:00,
2024-01-05 06:00:00,14.36278399747143
2024-01-05 07:00:00,13.59335261685419
2024-01-05 08:00:00,13.817279730422182
2024-01-05 09:00:00,13.657232422788132
2024-01-05 10:00:00,14.358380398854045
2024-01-05 11:00:00,
2024-01-05 12:00:00,9.826478585012344
2024-01-05 13:00:00,8.098465207125765
2024-01-05 14:00:00,4.646098094110254
2024-01-05 15:00:00,5.850312156182746
2024-01-05 16:00:00,5.131219546559288
2024-01-05 17:00:00,7.489161747658914
2024-01-05 18:00:00,4.108370247598955
2024-01-05 19:00:00,4.850254318766194
2024-01-05 20:00:00,4.927632521304267
2024-01-05 21:00:00,4.345456959478253
2024-01-05 22:00:00,8.141422947026921
2024-01-05 23:00:00,8.867563952324566
2024-01-06 00:00:00,10.200583713289188
2024-01-06 01:00:00,9.448908544503553
